Date;Time;Lat;Lon;Dep;M;MT;Region
03/04/2021;05:36:26.726;1.18 N;98.63 E;34;4.4;-;Northern Sumatra, Indonesia (Status: confirmed)
03/04/2021;04:51:12.188;8.51 S;117.78 E;141;3.1;-;Sumbawa Region, Indonesia (Status: confirmed)
03/04/2021;03:54:34.849;1.56 N;127.08 E;109;4.4;-;Halmahera, Indonesia (Status: confirmed)
03/04/2021;03:21:27.500;4.48 S;102.56 E;31;3.9;-;Southern Sumatra, Indonesia (Status: confirmed)
03/04/2021;00:51:12.076;2.19 N;96.00 E;10;4.2;-;Off West Coast of Northern Sumatra (Status: confirmed)
03/04/2021;00:01:27.898;9.40 S;112.37 E;10;3.8;-;South of Java, Indonesia (Status: confirmed)
02/04/2021;23:39:17.849;2.93 S;119.47 E;10;3.3;-;Sulawesi, Indonesia (Status: confirmed)
02/04/2021;23:39:17.050;2.87 S;119.49 E;10;3.3;-;Sulawesi, Indonesia (Status: confirmed)
02/04/2021;22:55:51.814;0.18 N;122.30 E;146;2.8;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
02/04/2021;22:53:08.557;1.14 S;120.38 E;10;2.5;-;Sulawesi, Indonesia (Status: confirmed)
02/04/2021;22:28:21.971;1.16 N;123.90 E;10;3.1;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
02/04/2021;21:15:31.053;9.43 S;112.34 E;10;3.4;-;South of Java, Indonesia (Status: confirmed)
02/04/2021;20:49:35.773;1.65 N;127.16 E;105;3.3;-;Halmahera, Indonesia (Status: confirmed)
02/04/2021;20:09:58.760;2.62 S;138.58 E;39;4.3;-;Irian Jaya, Indonesia (Status: confirmed)
02/04/2021;19:30:36.977;9.68 S;115.36 E;10;2.6;-;South of Bali, Indonesia (Status: confirmed)
02/04/2021;18:34:56.191;3.11 S;140.67 E;81;2.6;-;Irian Jaya, Indonesia (Status: confirmed)
02/04/2021;18:31:27.478;5.29 N;95.67 E;10;3.8;-;Northern Sumatra, Indonesia (Status: confirmed)
02/04/2021;18:28:22.814;2.02 N;98.94 E;10;2.7;-;Northern Sumatra, Indonesia (Status: confirmed)
02/04/2021;18:26:37.675;2.32 N;127.24 E;30;2.6;-;Northern Molucca Sea (Status: confirmed)
02/04/2021;18:20:08.427;3.19 S;128.33 E;10;2.9;-;Seram, Indonesia (Status: confirmed)
02/04/2021;17:39:42.254;9.37 S;116.59 E;10;2.2;-;Sumbawa Region, Indonesia (Status: confirmed)
02/04/2021;17:03:15.909;9.16 S;118.55 E;88;2.2;-;Sumbawa Region, Indonesia (Status: confirmed)
02/04/2021;16:47:49.303;5.78 S;130.74 E;98;4.1;-;Banda Sea (Status: confirmed)
02/04/2021;16:40:52.817;8.47 S;117.67 E;148;2.2;-;Sumbawa Region, Indonesia (Status: confirmed)
02/04/2021;16:15:01.944;3.45 S;134.43 E;10;3.7;-;Irian Jaya Region, Indonesia (Status: confirmed)
02/04/2021;15:51:41.784;2.74 N;128.22 E;24;2.7;-;Halmahera, Indonesia (Status: confirmed)
02/04/2021;15:42:18.598;7.19 S;129.33 E;121;4.2;-;Banda Sea (Status: confirmed)
02/04/2021;15:35:40.002;8.02 S;117.59 E;18;3.3;-;Sumbawa Region, Indonesia (Status: confirmed)
02/04/2021;15:12:28.779;1.00 N;126.93 E;21;3.0;-;Northern Molucca Sea (Status: confirmed)
02/04/2021;14:48:03.393;9.17 S;117.04 E;46;2.3;-;Sumbawa Region, Indonesia (Status: confirmed)
02/04/2021;14:14:38.587;3.04 N;98.55 E;10;2.3;-;Northern Sumatra, Indonesia (Status: confirmed)
02/04/2021;14:09:12.299;0.51 S;127.73 E;10;3.2;-;Halmahera, Indonesia (Status: confirmed)
02/04/2021;14:07:29.896;0.52 S;127.68 E;10;3.2;-;Halmahera, Indonesia (Status: confirmed)
02/04/2021;11:58:55.243;2.41 N;128.99 E;10;3.3;-;Halmahera, Indonesia (Status: confirmed)
02/04/2021;10:51:09.136;3.33 N;127.37 E;10;4.4;-;Talaud Islands, Indonesia (Status: confirmed)
02/04/2021;09:03:18.043;1.47 N;123.35 E;16;3.3;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
02/04/2021;08:02:09.606;8.63 S;116.03 E;21;2.5;-;Sumbawa Region, Indonesia (Status: confirmed)
02/04/2021;07:52:21.425;0.43 N;121.48 E;151;4.2;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
02/04/2021;05:16:26.485;8.87 S;116.85 E;10;2.5;-;Sumbawa Region, Indonesia (Status: confirmed)
02/04/2021;05:12:05.867;8.60 S;116.04 E;22;2.5;-;Sumbawa Region, Indonesia (Status: confirmed)
02/04/2021;03:07:35.579;3.58 S;101.66 E;28;3.3;-;Southern Sumatra, Indonesia (Status: confirmed)
01/04/2021;22:51:36.142;7.32 S;129.48 E;190;4.7;-;Banda Sea (Status: confirmed)
01/04/2021;19:08:01.329;3.11 N;98.57 E;10;3.4;-;Northern Sumatra, Indonesia (Status: confirmed)
01/04/2021;17:51:56.924;4.18 S;129.68 E;10;3.0;-;Banda Sea (Status: confirmed)
01/04/2021;15:53:17.220;6.42 S;131.04 E;158;4.1;-;Tanimbar Islands Reg., Indonesia (Status: confirmed)
01/04/2021;15:18:39.650;9.74 S;119.14 E;10;4.7;-;Sumba Region, Indonesia (Status: confirmed)
01/04/2021;13:55:07.751;1.89 N;127.22 E;11;4.5;-;Halmahera, Indonesia (Status: confirmed)
01/04/2021;13:38:13.201;1.94 N;127.28 E;103;3.1;-;Halmahera, Indonesia (Status: confirmed)
01/04/2021;13:38:12.623;1.94 N;127.37 E;112;3.5;-;Halmahera, Indonesia (Status: confirmed)
01/04/2021;13:26:13.012;1.07 N;126.77 E;31;3.6;-;Northern Molucca Sea (Status: confirmed)
01/04/2021;13:11:38.461;1.15 N;98.01 E;10;3.9;-;Northern Sumatra, Indonesia (Status: confirmed)
01/04/2021;12:44:54.184;4.44 N;127.49 E;32;4.2;-;Talaud Islands, Indonesia (Status: confirmed)
01/04/2021;10:12:26.591;3.63 N;126.70 E;60;5.5;Yes;Talaud Islands, Indonesia (Status: confirmed)
01/04/2021;08:58:19.937;0.08 S;122.90 E;141;4.4;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
01/04/2021;06:01:18.944;1.00 N;97.41 E;30;3.2;-;Northern Sumatra, Indonesia (Status: confirmed)
01/04/2021;05:00:51.457;8.91 S;113.52 E;36;4.9;-;Java, Indonesia (Status: confirmed)
01/04/2021;04:24:15.488;0.84 S;99.28 E;32;3.8;-;Southern Sumatra, Indonesia (Status: confirmed)
01/04/2021;03:52:57.033;3.94 N;97.75 E;10;2.9;-;Northern Sumatra, Indonesia (Status: confirmed)
01/04/2021;03:24:16.599;1.06 S;120.72 E;10;3.5;-;Sulawesi, Indonesia (Status: confirmed)
01/04/2021;02:10:25.671;5.13 S;118.95 E;56;3.2;-;Sulawesi, Indonesia (Status: confirmed)
01/04/2021;00:36:33.700;5.95 S;131.70 E;80;4.5;Yes;Banda Sea (Status: confirmed)
31/03/2021;23:50:49.483;0.37 N;123.73 E;231;4.1;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
31/03/2021;21:50:44.280;4.75 S;101.97 E;10;3.6;-;Southern Sumatra, Indonesia (Status: confirmed)
31/03/2021;21:12:42.494;4.17 S;127.27 E;240;3.7;-;Banda Sea (Status: confirmed)
31/03/2021;20:56:22.780;7.47 S;122.98 E;545;3.5;-;Flores Sea (Status: confirmed)
31/03/2021;19:15:43.669;1.15 S;99.74 E;33;3.6;-;Southern Sumatra, Indonesia (Status: confirmed)
31/03/2021;18:57:21.731;8.83 S;116.37 E;10;4.3;-;Sumbawa Region, Indonesia (Status: confirmed)
31/03/2021;18:50:54.926;2.75 N;97.70 E;49;2.7;-;Northern Sumatra, Indonesia (Status: confirmed)
31/03/2021;18:49:40.877;8.28 S;117.99 E;10;2.8;-;Sumbawa Region, Indonesia (Status: confirmed)
31/03/2021;18:49:36.885;0.18 N;122.24 E;153;3.3;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
31/03/2021;18:26:38.064;1.90 N;98.96 E;107;3.1;-;Northern Sumatra, Indonesia (Status: confirmed)
31/03/2021;17:40:26.646;0.08 S;123.02 E;109;2.9;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
31/03/2021;16:51:05.392;5.70 N;126.03 E;10;4.3;-;Mindanao, Philippines (Status: confirmed)
31/03/2021;16:13:49.881;0.07 S;124.40 E;19;4.2;-;Southern Molucca Sea (Status: confirmed)
31/03/2021;15:54:16.581;6.43 S;129.99 E;176;4.0;-;Banda Sea (Status: confirmed)
31/03/2021;13:11:22.998;9.38 S;112.43 E;10;4.4;-;South of Java, Indonesia (Status: confirmed)
31/03/2021;12:28:27.387;7.73 S;118.79 E;11;2.6;-;Flores Sea (Status: confirmed)
31/03/2021;11:48:13.110;9.10 S;118.69 E;10;3.7;-;Sumbawa Region, Indonesia (Status: confirmed)
31/03/2021;10:54:34.410;8.96 S;111.23 E;23;3.2;-;Java, Indonesia (Status: confirmed)
31/03/2021;08:54:05.438;4.28 S;103.42 E;10;3.1;-;Southern Sumatra, Indonesia (Status: confirmed)
31/03/2021;08:50:53.417;8.92 S;111.33 E;27;3.1;-;Java, Indonesia (Status: confirmed)
31/03/2021;07:37:59.263;9.61 S;115.20 E;10;3.7;-;South of Bali, Indonesia (Status: confirmed)
31/03/2021;05:12:40.511;0.20 S;124.86 E;10;3.7;-;Southern Molucca Sea (Status: confirmed)
31/03/2021;03:46:10.102;2.77 S;129.66 E;12;3.8;-;Seram, Indonesia (Status: confirmed)
31/03/2021;02:26:42.876;0.87 S;130.75 E;11;4.0;-;Irian Jaya Region, Indonesia (Status: confirmed)
31/03/2021;01:16:31.678;1.29 N;127.15 E;123;4.3;-;Halmahera, Indonesia (Status: confirmed)
31/03/2021;00:17:24.122;3.76 N;96.43 E;10;3.2;-;Northern Sumatra, Indonesia (Status: confirmed)
30/03/2021;23:31:46.146;8.73 S;105.79 E;10;3.9;-;South of Java, Indonesia (Status: confirmed)
30/03/2021;20:44:24.144;6.47 S;130.22 E;148;4.6;-;Banda Sea (Status: confirmed)
30/03/2021;12:34:15.973;1.97 S;127.27 E;10;3.8;-;Halmahera, Indonesia (Status: confirmed)
30/03/2021;12:29:29.861;1.90 S;127.35 E;10;3.8;-;Halmahera, Indonesia (Status: confirmed)
30/03/2021;12:27:28.732;1.98 S;127.34 E;10;3.7;-;Halmahera, Indonesia (Status: confirmed)
30/03/2021;12:13:07.343;3.84 S;128.89 E;11;3.0;-;Seram, Indonesia (Status: confirmed)
30/03/2021;11:51:22.771;1.95 S;127.32 E;10;3.9;-;Halmahera, Indonesia (Status: confirmed)
30/03/2021;11:30:23.575;1.94 S;127.33 E;10;4.3;-;Halmahera, Indonesia (Status: confirmed)
30/03/2021;04:32:52.422;7.70 S;128.39 E;89;4.6;-;Banda Sea (Status: confirmed)
30/03/2021;03:57:28.277;6.45 S;107.29 E;10;2.8;-;Java, Indonesia (Status: confirmed)
30/03/2021;00:56:09.868;6.51 S;107.26 E;10;2.9;-;Java, Indonesia (Status: confirmed)
29/03/2021;22:38:57.206;7.86 S;107.24 E;20;3.3;-;Java, Indonesia (Status: confirmed)
29/03/2021;20:18:11.461;1.87 S;127.29 E;10;2.9;-;Halmahera, Indonesia (Status: confirmed)
29/03/2021;17:11:10.501;1.94 S;127.31 E;10;3.4;-;Halmahera, Indonesia (Status: confirmed)
29/03/2021;09:59:13.744;4.57 S;138.64 E;10;4.4;-;Irian Jaya, Indonesia (Status: confirmed)
29/03/2021;08:01:34.227;1.25 N;126.29 E;10;3.8;-;Northern Molucca Sea (Status: confirmed)
29/03/2021;07:18:17.727;9.62 S;112.92 E;30;3.6;-;South of Java, Indonesia (Status: confirmed)
29/03/2021;06:56:38.778;0.09 S;123.78 E;96;3.8;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
29/03/2021;04:13:19.176;4.60 S;102.58 E;52;4.9;Yes;Southern Sumatra, Indonesia (Status: confirmed)
29/03/2021;03:55:43.954;0.66 S;131.34 E;10;3.1;-;Irian Jaya Region, Indonesia (Status: confirmed)
29/03/2021;03:22:25.150;0.67 S;131.33 E;10;3.3;-;Irian Jaya Region, Indonesia (Status: confirmed)
29/03/2021;02:15:07.116;4.72 S;104.56 E;177;3.7;-;Southern Sumatra, Indonesia (Status: confirmed)
28/03/2021;23:26:44.801;6.24 S;129.62 E;35;4.4;-;Banda Sea (Status: confirmed)
28/03/2021;23:26:00.355;8.31 S;114.77 E;12;2.2;-;Bali Region, Indonesia (Status: confirmed)
28/03/2021;19:35:19.644;1.42 S;100.53 E;65;4.0;-;Southern Sumatra, Indonesia (Status: confirmed)
28/03/2021;17:45:01.671;2.91 S;119.43 E;10;2.3;-;Sulawesi, Indonesia (Status: confirmed)
28/03/2021;17:42:20.774;10.40 S;118.53 E;10;4.2;-;South of Sumbawa, Indonesia (Status: confirmed)
28/03/2021;17:42:12.078;2.90 S;119.44 E;10;2.4;-;Sulawesi, Indonesia (Status: confirmed)
28/03/2021;17:34:24.699;9.26 S;114.35 E;15;2.3;-;South of Bali, Indonesia (Status: confirmed)
28/03/2021;16:18:34.431;8.77 S;115.27 E;12;2.5;-;Bali Region, Indonesia (Status: confirmed)
28/03/2021;14:09:09.081;9.12 S;107.39 E;10;3.8;-;South of Java, Indonesia (Status: confirmed)
28/03/2021;13:34:32.869;5.61 S;141.08 E;16;4.9;Yes;New Guinea, Papua New Guinea (Status: confirmed)
28/03/2021;13:29:49.467;8.14 S;117.78 E;35;3.2;-;Sumbawa Region, Indonesia (Status: confirmed)
28/03/2021;11:52:27.637;9.58 S;118.47 E;10;4.1;-;Sumbawa Region, Indonesia (Status: confirmed)
28/03/2021;08:30:06.703;7.79 S;127.71 E;152;4.4;-;Banda Sea (Status: confirmed)
28/03/2021;07:33:11.029;2.98 S;139.72 E;82;4.0;-;Near North Coast of Irian Jaya (Status: confirmed)
28/03/2021;04:18:17.814;4.52 N;124.62 E;10;4.0;-;Celebes Sea (Status: confirmed)
28/03/2021;02:46:37.103;8.60 S;119.31 E;137;3.1;-;Flores Region, Indonesia (Status: confirmed)
28/03/2021;02:28:31.716;8.64 S;122.50 E;177;3.6;-;Flores Region, Indonesia (Status: confirmed)
28/03/2021;02:22:39.316;7.94 S;107.02 E;13;3.6;-;Java, Indonesia (Status: confirmed)
28/03/2021;01:22:10.791;5.46 N;94.66 E;64;3.7;-;Northern Sumatra, Indonesia (Status: confirmed)
27/03/2021;21:34:24.753;0.92 N;123.16 E;13;2.8;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
27/03/2021;21:26:26.418;9.32 S;118.54 E;85;4.0;-;Sumbawa Region, Indonesia (Status: confirmed)
27/03/2021;19:54:21.539;1.46 N;98.96 E;102;2.7;-;Northern Sumatra, Indonesia (Status: confirmed)
27/03/2021;19:49:41.990;8.46 S;116.59 E;19;2.1;-;Sumbawa Region, Indonesia (Status: confirmed)
27/03/2021;17:57:26.778;3.61 S;101.74 E;30;2.6;-;Southern Sumatra, Indonesia (Status: confirmed)
27/03/2021;17:41:51.650;8.37 S;116.14 E;11;2.4;-;Sumbawa Region, Indonesia (Status: confirmed)
27/03/2021;17:33:44.826;3.05 S;139.65 E;24;3.9;-;Irian Jaya, Indonesia (Status: confirmed)
27/03/2021;17:19:36.733;2.62 S;101.60 E;76;2.1;-;Southern Sumatra, Indonesia (Status: confirmed)
27/03/2021;15:57:27.891;8.36 S;116.01 E;13;2.3;-;Sumbawa Region, Indonesia (Status: confirmed)
27/03/2021;15:49:26.173;7.75 S;118.82 E;22;2.3;-;Flores Sea (Status: confirmed)
27/03/2021;15:46:15.885;7.76 S;118.85 E;24;2.5;-;Flores Sea (Status: confirmed)
27/03/2021;15:28:57.553;4.68 S;139.88 E;22;4.0;-;Irian Jaya, Indonesia (Status: confirmed)
27/03/2021;15:07:06.746;2.33 S;140.11 E;10;4.3;-;Near North Coast of Irian Jaya (Status: confirmed)
27/03/2021;14:12:58.689;5.51 S;103.37 E;39;3.8;-;Southern Sumatra, Indonesia (Status: confirmed)
27/03/2021;13:21:05.551;9.29 S;113.98 E;10;3.4;-;South of Java, Indonesia (Status: confirmed)
27/03/2021;12:25:34.564;0.19 S;122.98 E;29;2.7;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
27/03/2021;10:18:05.206;1.90 S;99.39 E;18;4.7;-;Southern Sumatra, Indonesia (Status: confirmed)
27/03/2021;09:46:13.171;1.59 N;127.14 E;119;5.2;Yes;Halmahera, Indonesia (Status: confirmed)
27/03/2021;09:12:05.294;10.62 S;113.71 E;10;4.3;-;South of Java, Indonesia (Status: confirmed)
27/03/2021;08:46:41.425;2.43 N;98.96 E;137;5.2;Yes;Northern Sumatra, Indonesia (Status: confirmed)
27/03/2021;08:40:47.974;8.91 S;116.91 E;10;2.3;-;Sumbawa Region, Indonesia (Status: confirmed)
27/03/2021;08:35:37.508;8.87 S;116.85 E;10;2.5;-;Sumbawa Region, Indonesia (Status: confirmed)
27/03/2021;06:03:12.345;3.00 S;129.66 E;10;3.4;-;Seram, Indonesia (Status: confirmed)
27/03/2021;05:51:05.827;2.02 N;98.35 E;57;3.5;-;Northern Sumatra, Indonesia (Status: confirmed)
27/03/2021;04:40:55.359;2.70 S;129.40 E;10;3.5;-;Seram, Indonesia (Status: confirmed)
27/03/2021;00:46:38.082;0.32 S;122.93 E;20;3.5;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
27/03/2021;00:25:43.861;8.22 S;114.87 E;10;2.2;-;Bali Region, Indonesia (Status: confirmed)
26/03/2021;23:34:14.344;0.79 N;122.45 E;54;2.0;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
26/03/2021;23:15:36.838;0.67 N;121.45 E;86;2.8;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
26/03/2021;23:05:10.314;8.13 S;114.84 E;10;2.2;-;Bali Region, Indonesia (Status: confirmed)
26/03/2021;22:51:22.498;7.74 S;119.40 E;268;3.1;-;Flores Sea (Status: confirmed)
26/03/2021;22:02:20.908;8.88 S;115.23 E;86;3.4;-;Bali Region, Indonesia (Status: confirmed)
26/03/2021;21:31:28.119;1.34 N;125.63 E;20;3.3;-;Northern Molucca Sea (Status: confirmed)
26/03/2021;21:23:30.684;9.47 S;115.93 E;31;2.4;-;South of Bali, Indonesia (Status: confirmed)
26/03/2021;21:21:42.764;8.72 S;118.96 E;96;2.8;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;21:13:42.418;9.50 S;119.17 E;32;3.5;-;Sumba Region, Indonesia (Status: confirmed)
26/03/2021;20:18:34.260;1.04 N;125.53 E;55;3.1;-;Northern Molucca Sea (Status: confirmed)
26/03/2021;20:04:05.988;9.22 S;117.98 E;17;2.3;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;19:54:26.218;6.51 S;118.15 E;10;2.8;-;Flores Sea (Status: confirmed)
26/03/2021;18:25:59.561;1.26 N;126.18 E;10;3.0;-;Northern Molucca Sea (Status: confirmed)
26/03/2021;17:42:24.785;8.19 S;115.37 E;11;2.3;-;Bali Region, Indonesia (Status: confirmed)
26/03/2021;16:53:00.261;0.75 N;122.36 E;75;2.1;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
26/03/2021;16:42:24.378;2.35 N;128.38 E;195;4.2;Yes;Halmahera, Indonesia (Status: confirmed)
26/03/2021;16:33:52.229;1.02 S;120.73 E;10;4.3;Yes;Sulawesi, Indonesia (Status: confirmed)
26/03/2021;16:29:30.631;0.80 N;125.73 E;39;4.3;Yes;Northern Molucca Sea (Status: confirmed)
26/03/2021;16:01:02.095;8.25 S;108.77 E;85;2.8;-;Java, Indonesia (Status: confirmed)
26/03/2021;15:42:02.211;7.76 S;122.64 E;298;3.4;-;Flores Sea (Status: confirmed)
26/03/2021;15:22:53.550;9.61 S;112.85 E;17;3.5;-;South of Java, Indonesia (Status: confirmed)
26/03/2021;15:22:52.809;9.59 S;112.85 E;10;3.5;-;South of Java, Indonesia (Status: confirmed)
26/03/2021;15:18:34.188;7.70 S;106.97 E;28;2.6;-;Java, Indonesia (Status: confirmed)
26/03/2021;15:09:56.545;3.88 N;95.81 E;23;3.3;-;Off West Coast of Northern Sumatra (Status: confirmed)
26/03/2021;13:31:56.122;4.15 S;122.83 E;10;3.1;-;Sulawesi, Indonesia (Status: confirmed)
26/03/2021;13:21:40.037;8.22 S;116.80 E;10;2.2;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;13:17:28.781;3.42 S;123.29 E;12;3.7;-;Sulawesi, Indonesia (Status: confirmed)
26/03/2021;13:02:03.458;2.36 S;121.11 E;10;2.3;-;Sulawesi, Indonesia (Status: confirmed)
26/03/2021;13:00:49.469;8.29 S;116.76 E;12;2.3;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;12:47:37.792;8.26 S;116.76 E;14;2.4;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;12:31:01.704;5.00 N;126.15 E;10;4.5;-;Talaud Islands, Indonesia (Status: confirmed)
26/03/2021;11:58:04.656;2.03 S;139.27 E;24;3.5;-;Near North Coast of Irian Jaya (Status: confirmed)
26/03/2021;11:40:45.085;1.83 S;139.30 E;12;4.8;-;Near North Coast of Irian Jaya (Status: confirmed)
26/03/2021;11:09:58.473;1.67 S;139.28 E;16;3.7;-;Near North Coast of Irian Jaya (Status: confirmed)
26/03/2021;11:05:22.092;5.40 N;116.26 E;10;5.5;-;Borneo (Status: confirmed)
26/03/2021;10:49:42.107;4.02 S;134.07 E;21;4.1;-;Irian Jaya Region, Indonesia (Status: confirmed)
26/03/2021;10:23:38.949;3.53 S;127.18 E;24;2.5;-;Seram, Indonesia (Status: confirmed)
26/03/2021;10:06:04.696;7.77 S;117.34 E;315;2.5;-;Bali Sea (Status: confirmed)
26/03/2021;09:04:14.114;1.96 N;127.34 E;103;3.7;-;Halmahera, Indonesia (Status: confirmed)
26/03/2021;08:59:34.437;1.65 S;139.35 E;10;4.4;-;Near North Coast of Irian Jaya (Status: confirmed)
26/03/2021;08:35:40.072;7.84 S;107.25 E;25;3.1;-;Java, Indonesia (Status: confirmed)
26/03/2021;08:26:46.017;8.02 S;117.82 E;17;2.3;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;08:22:24.982;8.90 S;117.91 E;10;2.2;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;07:40:08.687;5.19 N;95.68 E;30;2.4;-;Northern Sumatra, Indonesia (Status: confirmed)
26/03/2021;06:46:51.641;2.49 S;121.10 E;10;2.0;-;Sulawesi, Indonesia (Status: confirmed)
26/03/2021;05:55:53.488;4.89 S;103.96 E;10;2.2;-;Southern Sumatra, Indonesia (Status: confirmed)
26/03/2021;05:05:14.847;3.29 N;96.29 E;10;2.6;-;Northern Sumatra, Indonesia (Status: confirmed)
26/03/2021;04:40:17.028;7.73 S;118.40 E;39;2.3;-;Flores Sea (Status: confirmed)
26/03/2021;04:37:15.269;0.19 N;122.53 E;128;2.5;-;Minahassa Peninsula, Sulawesi (Status: confirmed)
26/03/2021;04:24:27.008;5.47 S;125.24 E;750;3.9;-;Banda Sea (Status: confirmed)
26/03/2021;04:17:16.917;8.48 S;118.67 E;47;2.0;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;03:42:43.080;1.31 N;125.69 E;44;3.8;-;Northern Molucca Sea (Status: confirmed)
26/03/2021;03:15:38.844;1.36 N;126.33 E;25;3.4;-;Northern Molucca Sea (Status: confirmed)
26/03/2021;02:35:32.055;8.61 S;118.38 E;121;2.6;-;Sumbawa Region, Indonesia (Status: confirmed)
26/03/2021;02:31:57.202;2.62 S;121.55 E;10;3.1;-;Sulawesi, Indonesia (Status: confirmed)
26/03/2021;02:27:03.361;2.78 S;121.41 E;65;2.3;-;Sulawesi, Indonesia (Status: confirmed)
26/03/2021;02:08:46.821;9.12 S;120.94 E;93;2.8;-;Sumba Region, Indonesia (Status: confirmed)
26/03/2021;01:59:10.917;8.66 S;106.40 E;31;4.0;-;South of Java, Indonesia (Status: confirmed)
26/03/2021;01:19:14.476;0.56 N;97.04 E;27;3.7;-;Northern Sumatra, Indonesia (Status: confirmed)
26/03/2021;00:36:28.749;0.52 N;97.00 E;29;3.5;-;Northern Sumatra, Indonesia (Status: confirmed)
26/03/2021;00:21:12.890;3.76 S;127.71 E;10;2.9;-;Seram, Indonesia (Status: confirmed)
26/03/2021;00:19:52.029;6.64 S;130.67 E;118;4.3;-;Banda Sea (Status: confirmed)
25/03/2021;23:27:54.534;1.58 N;99.66 E;164;3.4;-;Northern Sumatra, Indonesia (Status: confirmed)
25/03/2021;23:11:46.494;7.63 S;128.72 E;18;4.7;-;Banda Sea (Status: confirmed)
25/03/2021;22:52:57.848;3.59 S;129.47 E;10;4.6;-;Seram, Indonesia (Status: confirmed)
25/03/2021;22:07:37.021;9.79 S;114.27 E;10;3.1;-;South of Bali, Indonesia (Status: confirmed)
25/03/2021;21:56:14.818;6.62 S;129.95 E;183;4.3;-;Banda Sea (Status: confirmed)
25/03/2021;21:48:32.736;2.10 S;100.76 E;25;2.8;-;Southern Sumatra, Indonesia (Status: confirmed)
25/03/2021;21:47:29.893;6.90 S;106.61 E;140;2.3;-;Java, Indonesia (Status: confirmed)
25/03/2021;21:40:44.739;10.86 S;117.86 E;10;3.2;-;South of Sumbawa, Indonesia (Status: confirmed)
25/03/2021;21:25:52.325;9.40 S;119.20 E;16;3.7;-;Sumba Region, Indonesia (Status: confirmed)
25/03/2021;20:53:16.941;10.84 S;118.45 E;10;3.0;-;South of Sumbawa, Indonesia (Status: confirmed)
25/03/2021;20:19:30.585;8.82 S;111.28 E;10;2.8;-;Java, Indonesia (Status: confirmed)
25/03/2021;19:35:57.411;2.91 N;96.57 E;10;2.7;-;Northern Sumatra, Indonesia (Status: confirmed)
25/03/2021;19:27:49.681;2.39 N;99.09 E;150;2.7;-;Northern Sumatra, Indonesia (Status: confirmed)
25/03/2021;19:12:10.344;2.46 S;128.26 E;566;2.7;-;Ceram Sea (Status: confirmed)
25/03/2021;19:08:51.161;0.65 S;124.29 E;10;3.2;-;Southern Molucca Sea (Status: confirmed)
25/03/2021;19:00:31.309;0.87 N;126.51 E;16;3.1;-;Northern Molucca Sea (Status: confirmed)
25/03/2021;17:45:05.701;2.69 S;126.45 E;10;4.2;-;Ceram Sea (Status: confirmed)
25/03/2021;17:10:50.555;9.57 S;119.59 E;18;3.5;-;Sumba Region, Indonesia (Status: confirmed)
25/03/2021;17:06:50.338;9.61 S;119.05 E;23;2.7;-;Sumba Region, Indonesia (Status: confirmed)
25/03/2021;16:54:11.018;3.24 S;129.13 E;10;2.4;-;Seram, Indonesia (Status: confirmed)
25/03/2021;16:35:02.748;5.16 N;126.80 E;11;4.3;-;Mindanao, Philippines (Status: confirmed)
25/03/2021;15:29:37.121;8.16 S;119.94 E;191;2.7;-;Flores Region, Indonesia (Status: confirmed)
25/03/2021;15:00:05.287;1.06 S;100.16 E;10;3.1;-;Southern Sumatra, Indonesia (Status: confirmed)
25/03/2021;14:46:47.610;0.35 S;124.40 E;10;4.7;Yes;Southern Molucca Sea (Status: confirmed)
25/03/2021;14:09:29.499;4.18 S;130.12 E;10;3.8;-;Banda Sea (Status: confirmed)
25/03/2021;14:09:09.105;2.11 N;126.82 E;21;4.3;-;Northern Molucca Sea (Status: confirmed)
25/03/2021;13:33:47.122;5.08 S;134.10 E;15;4.4;-;Aru Islands Region, Indonesia (Status: confirmed)
25/03/2021;12:44:35.212;7.46 S;128.55 E;26;4.0;-;Banda Sea (Status: confirmed)
